year,type,country,activity,sex,age,fatal,time,species
1969,Unprovoked,AUS,Diving,M,21,N,7,Unknown Shark
1968,Provoked,AUS,Messing with Sharks,M,27,N,10,Nurse Shark
1968,Unprovoked,NZ,Surfing,M,17,N,17,White Shark
1968,Provoked,AUS,Surfing,M,16,N,15,Unknown Shark
1968,Provoked,BAH,Surfing,M,18,N,22,Unknown Shark
1968,Unprovoked,USA,Surfing,M,18,N,12,Unknown Shark
1968,Unprovoked,NZ,Fishing,M,24,Y,10,White Shark
1968,Unprovoked,USA,Playing,M,9,N,16,Hammerhead Shark
1968,Unprovoked,USA,Standing,M,15,N,17,Unknown Shark
1968,Unprovoked,MAL,Swimming,M,41,N,8,Unknown Shark
1968,Unprovoked,COL,Fishing,M,18,N,10,Unknown Shark
1968,Unprovoked,USA,Diving,M,25,N,11,White Shark
1968,Unprovoked,USA,Wading,M,33,N,13,Unknown Shark
1968,Unprovoked,USA,Fishing,M,33,N,12,Unknown Shark
1968,Unprovoked,MEX,Surfing,M,43,N,12,Unknown Shark
1968,Unprovoked,USA,Clamming,M,17,N,9,Unknown Shark
1968,Unprovoked,USA,Wading,M,63,N,14,Unknown Shark
1968,Unprovoked,USA,Surfing,M,10,N,12,Unknown Shark
1968,Provoked,AUS,Surfing,M,47,N,10,Blue Shark
1968,Unprovoked,SA,Wading,M,35,N,12,Unknown Shark
1968,Unprovoked,USA,Surfing,M,20,N,12,Unknown Shark
1968,Unprovoked,USA,Swimming,M,28,N,22,Unknown Shark
1968,Unprovoked,USA,Surfing,M,17,N,13,Unknown Shark
1968,Unprovoked,AUS,Swimming,F,14,N,12,Unknown Shark
1968,Unprovoked,AUS,Fishing,M,26,N,18,Whaler Shark
1968,Unprovoked,PNG,Swimming,M,13,Y,17,Unknown Shark
1968,Unprovoked,USA,Diving,M,18,N,13,Unknown Shark
1968,Unprovoked,USA,Surfing,M,18,N,17,Unknown Shark
1967,Unprovoked,SA,Surfing,M,22,N,14,Unknown Shark
1967,Unprovoked,FIJI,Surfing,M,27,N,9,Unknown Shark
1967,Provoked,FIJI,Diving,M,21,N,10,Unknown Shark
1967,Unprovoked,USA,Standing,M,19,N,16,Blacktip Shark
1967,Unprovoked,USA,Fishing,M,18,N,14,Unknown Shark
1967,Provoked,USA,Messing with Sharks,M,24,N,14,Blue Shark
1967,Unprovoked,JP,Surfing,M,19,Y,14,Unknown Shark
1967,Unprovoked,AUS,Fishing,M,23,Y,11,White Shark
1967,Unprovoked,BER,Swimming,F,19,N,16,Unknown Shark
1967,Unprovoked,AUS,Diving,M,18,N,22,Unknown Shark
1967,Unprovoked,USA,Fishing,M,15,N,14,Nurse Shark
1967,Unprovoked,BAH,Diving,M,41,N,12,Sand Shark
1967,Unprovoked,SEN,Fishing,M,18,N,4,Unknown Shark
1967,Unprovoked,USA,Diving,M,20,N,12,Unknown Shark
1967,Unprovoked,TUR,Fishing,M,36,Y,13,Unknown Shark
1967,Unprovoked,USA,Surfing,M,18,N,16,Unknown Shark
1967,Provoked,USA,Fishing,M,26,N,17,Nurse Shark
1967,Provoked,AUS,Surfing,M,30,N,10,Whaler Shark
1967,Provoked,AUS,Messing with Sharks,M,22,N,12,Nurse Shark
1967,Provoked,NZ,Diving,M,21,N,12,Unknown Shark
1967,Unprovoked,SA,Fishing,M,32,N,6,White Shark
1967,Provoked,AUS,Fishing,M,36,N,15,Nurse Shark
1967,Unprovoked,NZ,Lifesaving drill,M,21,Y,19,White Shark
1967,Sea Disaster,MEX,Swimming,M,18,Y,14,Unknown Shark
1966,Unprovoked,SIN,Wading,M,39,N,12,Unknown Shark
1966,Unprovoked,PNG,Swimming,F,13,Y,10,Unknown Shark
1966,Unprovoked,PNG,Swimming,F,8,Y,9,Unknown Shark
1966,Unprovoked,AUS,Diving,M,32,N,16,Whaler Shark
1966,Provoked,AUS,Fishing,M,18,N,12,Unknown Shark
1966,Unprovoked,AUS,Fishing,M,43,N,12,Mako Shark
1966,Unprovoked,BAH,Diving,F,18,N,17,Unknown Shark
1966,Unprovoked,NB,Swimming,F,13,Y,12,Unknown Shark
1966,Unprovoked,NB,Diving,F,9,Y,12,Unknown Shark
1966,Unprovoked,TW,Diving,M,18,N,17,Unknown Shark
1966,Unprovoked,USA,Fishing,M,26,N,17,Unknown Shark
1966,Unprovoked,USA,Wading,M,8,N,15,Blacktip Shark
1966,Provoked,USA,Messing with Sharks,M,34,N,18,Unknown Shark
1966,Unprovoked,USA,Fishing,M,14,N,15,Unknown Shark
1966,Unprovoked,USA,Diving,M,46,N,7,Unknown Shark
1966,Provoked,USA,Clamming,M,15,N,16,Sand Shark
1966,Provoked,USA,Fishing,M,18,N,9,Hammerhead Shark
1966,Unprovoked,USA,Swimming,M,18,N,17,Unknown Shark
1966,Provoked,FP,Fishing,M,18,N,12,Unknown Shark
1966,Sea Disaster,AUS,Swimming,M,40,Y,22,Unknown Shark
1966,Unprovoked,AUS,Fishing,M,18,N,1,Unknown Shark
1966,Unprovoked,USA,Fishing,M,24,N,14,Unknown Shark
1966,Unprovoked,USA,Swimming,M,25,N,16,Unknown Shark
1966,Unprovoked,AUS,Swimming,M,13,N,14,White Shark
1966,Provoked,SA,Messing with Sharks,M,33,N,12,Copper shark
1966,Unprovoked,SA,Standing,M,16,N,9,Zambesi Shark
1966,Unprovoked,SA,Surfing,M,15,N,14,Unknown Shark
1966,Unprovoked,NZ,Surfing,F,15,Y,15,Unknown Shark
1966,Unprovoked,USA,Swimming,M,35,N,16,Hammerhead Shark
1965,Unprovoked,USA,Diving,M,18,N,14,Reef Shark
1965,Boating,AUS,Fishing,M,18,N,10,Unknown Shark
1965,Unprovoked,PAN,Swimming,M,18,N,7,Unknown Shark
1965,Unprovoked,AUS,Surfing,M,24,N,16,Nurse Shark
1965,Provoked,PNG,Fishing,M,18,N,14,Unknown Shark
1965,Unprovoked,MEX,Surfing,M,23,N,18,Unknown Shark
1965,Unprovoked,USA,Swimming,M,15,N,17,Unknown Shark
1965,Unprovoked,MEX,Swimming,M,25,Y,17,Unknown Shark
1965,Unprovoked,MEX,Swimming,M,38,N,14,Unknown Shark
1965,Unprovoked,MEX,Swimming,M,18,Y,12,Unknown Shark
1965,Unprovoked,USA,Surfing,M,49,N,15,Bull Shark
1965,Unprovoked,USA,Surfing,M,19,N,16,Unknown Shark
1965,Unprovoked,USA,Fishing,M,28,N,11,White Shark
1965,Unprovoked,PAL,Walking,M,8,N,15,Tiger Shark
1965,Unprovoked,USA,Surfing,M,17,N,7,Blacktip Shark
1965,Unprovoked,USA,Swimming,M,18,N,11,Unknown Shark
1965,Unprovoked,USA,Diving,M,16,N,13,Mako Shark
1965,Unprovoked,USA,Diving,M,18,N,14,Unknown Shark
1965,Unprovoked,SA,Surfing,M,22,N,13,White Shark
1965,Unprovoked,SA,Surfing,M,20,N,16,Unknown Shark
1964,Unprovoked,SA,Swimming,M,19,N,17,Raggedtooth Shark
1964,Boating,AUS,Fishing,M,18,N,10,Unknown Shark
1964,Unprovoked,PNG,Swimming,M,28,N,12,Unknown Shark
1964,Unprovoked,AUS,Diving,M,25,N,14,White Shark
1964,Unprovoked,AUS,Swimming,M,29,Y,13,Unknown Shark
1964,Boating,USA,Fishing,M,18,N,18,Mako Shark
1964,Unprovoked,USA,Swimming,M,18,N,22,Unknown Shark
1964,Unprovoked,AUS,Swimming,M,19,N,9,Nurse Shark
1964,Unprovoked,USA,Fishing,M,24,N,11,Unknown Shark
1964,Unprovoked,TW,Swimming,M,32,Y,14,Unknown Shark
1964,Unprovoked,TW,Swimming,M,20,N,13,Unknown Shark
1964,Unprovoked,USA,Swimming,M,14,N,14,Unknown Shark
1964,Unprovoked,MEX,Swimming,M,19,N,14,Unknown Shark
1964,Unprovoked,USA,Fishing,M,18,N,11,Unknown Shark
1964,Unprovoked,USA,Swimming,M,18,N,11,Unknown Shark
1964,Unprovoked,USA,Fishing,M,28,N,12,Hammerhead Shark
1964,Provoked,USA,Surfing,M,22,N,11,Nurse Shark
1964,Unprovoked,USA,Swimming,F,29,N,22,Unknown Shark
1964,Unprovoked,FIJI,Fishing,M,35,Y,11,Tiger Shark
1964,Unprovoked,USA,Diving,M,38,N,16,Unknown Shark
1964,Unprovoked,FIJI,Fishing,M,17,Y,10,Unknown Shark
1964,Unprovoked,NZ,Diving,M,18,N,12,Unknown Shark
1964,Unprovoked,NZ,Fishing,M,26,N,18,White Shark
1964,Unprovoked,SA,Surfing,M,25,N,8,White Shark
1964,Unprovoked,NZ,Swimming,M,19,Y,6,White Shark
1964,Unprovoked,AUS,Swimming,M,23,N,9,Unknown Shark
1964,Boating,NZ,Sailing,M,18,N,12,Unknown Shark
1964,Unprovoked,SA,Surfing,M,39,N,16,Unknown Shark
1964,Unprovoked,SA,Standing,M,17,N,11,Unknown Shark
1964,Boating,SA,Messing with Sharks,M,18,N,11,White Shark
1964,Unprovoked,USA,Fishing,M,21,N,12,White Shark
1964,Unprovoked,FIJI,Swimming,F,20,N,15,Unknown Shark
1964,Unprovoked,NZ,Diving,M,18,N,7,Unknown Shark
1963,Unprovoked,SA,Standing,F,20,N,14,Zambesi Shark
1963,Unprovoked,SA,Swimming,M,24,N,15,Unknown Shark
1963,Unprovoked,SA,Swimming,M,18,Y,15,Unknown Shark
1963,Provoked,SA,Messing with Sharks,M,13,N,18,Unknown Shark
1963,Unprovoked,SA,Fishing,M,18,N,12,White Shark
1963,Unprovoked,SA,Surfing,M,15,Y,12,Zambesi Shark
1963,Unprovoked,AUS,Fishing,M,23,N,12,White Shark
1963,Unprovoked,NZ,Swimming,M,20,N,13,Broadnose Shark
1963,Provoked,PNG,Fishing,F,18,N,14,Tiger Shark
1963,Unprovoked,FIJI,Fishing,F,21,N,11,Tiger Shark
1963,Unprovoked,FIJI,Fishing,M,25,N,14,Unknown Shark
1963,Provoked,USA,Messing with Sharks,M,18,N,11,Unknown Shark
1963,Unprovoked,PAL,Fishing,M,35,N,3,Unknown Shark
1963,Unprovoked,USA,Fishing,M,28,N,17,Unknown Shark
1963,Unprovoked,CHI,Fishing,M,18,Y,11,White Shark
1963,Unprovoked,SI,Fishing,M,30,Y,13,Unknown Shark
1963,Provoked,AUS,Surfing,M,18,N,9,Unknown Shark
1963,Provoked,USA,Fishing,M,16,N,13,Nurse Shark
1963,Unprovoked,MIC,Fishing,M,26,N,8,Tiger Shark
1963,Unprovoked,USA,Swimming,M,14,N,12,Unknown Shark
1963,Unprovoked,GR,Swimming,F,42,Y,16,White Shark
1963,Provoked,PNG,Fishing,M,30,N,10,Unknown Shark
1963,Unprovoked,USA,Swimming,M,25,Y,13,Unknown Shark
1963,Unprovoked,SA,Swimming,M,15,N,12,Unknown Shark
1963,Unprovoked,USA,Surfing,M,15,N,14,Unknown Shark
1963,Sea Disaster,SI,Sailing,M,18,Y,22,Unknown Shark
1963,Unprovoked,PNG,Swimming,M,18,N,11,Unknown Shark
1963,Unprovoked,AUS,Fishing,M,18,N,12,Whaler Shark
1963,Unprovoked,FIJI,Fishing,M,28,N,10,White Shark
1963,Unprovoked,AUS,Wading,F,32,Y,13,Bull Shark
1963,Unprovoked,AUS,Swimming,M,25,N,16,Unknown Shark
1963,Provoked,NZ,Fishing,M,14,N,12,Nurse Shark
1963,Unprovoked,SA,Fishing,M,27,N,12,Unknown Shark
1963,Unprovoked,SA,Fishing,M,24,N,16,Zambesi Shark
1962,Provoked,SA,Diving,M,18,N,10,Unknown Shark
1962,Unprovoked,AUS,Fishing,M,16,Y,14,White Shark
1962,Unprovoked,SA,Fishing,M,30,N,15,Unknown Shark
1962,Unprovoked,MEX,Wading,M,32,Y,8,Unknown Shark
1962,Unprovoked,TC,Fishing,M,24,N,14,Blacktip Shark
1962,Unprovoked,MEX,Swimming,M,20,N,15,Unknown Shark
1962,Unprovoked,IT,Fishing,M,28,Y,10,White Shark
1962,Provoked,PNG,Fishing,M,49,N,12,Unknown Shark
1962,Provoked,USA,Diving,M,39,N,8,Unknown Shark
1962,Boating,SA,Fishing,M,18,N,12,Unknown Shark
1962,Unprovoked,USA,Fishing,M,40,Y,15,Unknown
1962,Unprovoked,PNG,Fishing,M,30,Y,17,Unknown Shark
1962,Provoked,MAD,Messing with Sharks,M,20,N,10,Unknown Shark
1962,Provoked,USA,Fishing,M,19,N,16,Blue Shark
1962,Unprovoked,USA,Surfing,M,41,N,17,Unknown Shark
1962,Unprovoked,USA,Diving,M,13,N,14,Unknown Shark
1962,Boating,SA,Messing with Sharks,M,18,N,21,Unknown Shark
1962,Unprovoked,USA,Swimming,M,11,N,11,Unknown Shark
1962,Unprovoked,USA,Escaping from Alacatraz,M,32,Y,22,Unknown Shark
1962,Unprovoked,USA,Escaping from Alacatraz,M,35,Y,22,Unknown Shark
1962,Unprovoked,PNG,Shore Activity,M,18,Y,12,Whaler Shark
1962,Unprovoked,USA,Standing,M,13,N,16,Unknown Shark
1962,Boating,AUS,Fishing,M,18,N,7,Unknown Shark
1962,Provoked,USA,Diving,M,55,N,13,Unknown Shark
1962,Unprovoked,USA,Diving,M,31,N,12,Unknown Shark
1962,Unprovoked,MOZ,Swimming,M,16,N,10,Unknown Shark
1962,Unprovoked,SA,Wading,M,13,N,11,Zambesi Shark
1962,Unprovoked,PNG,Swimming,M,10,Y,12,Whaler Shark
1962,Unprovoked,SA,Swimming,M,22,Y,9,Unknown Shark
1962,Unprovoked,SA,Swimming,M,13,Y,16,White Shark
1962,Unprovoked,AUS,Swimming,M,35,N,14,Unknown Shark
1962,Unprovoked,NZ,Shore Activity ,M,18,N,16,Unknown Shark
1962,Unprovoked,SA,Fishing,M,40,N,13,Unknown Shark
1962,Unprovoked,NZ,Fishing,M,44,N,12,Unknown Shark
1962,Unprovoked,USA,Fishing,M,29,N,10,White Shark
1962,Unprovoked,AUS,Surfing,M,19,N,13,Whaler Shark
1962,Unprovoked,PNG,Fishing,M,24,N,12,White Shark
1962,Unprovoked,NZ,Fishing,F,54,N,18,Unknown Shark
1962,Unprovoked,MI,Fishing,M,57,N,13,Unknown Shark
1961,Unprovoked,AUS,Standing,F,18,Y,16,Unknown Shark
1961,Unprovoked,AUS,Standing,M,24,N,16,Unknown Shark
1961,Unprovoked,SA,Swimming,M,18,N,16,Zambesi Shark
1961,Provoked,AUS,Fishing,M,23,N,7,Nurse Shark
1961,Unprovoked,MOZ,Swimming,M,20,N,16,Unknown Shark
1961,Unprovoked,AUS,Surfing,M,22,Y,6,Unknown Shark
1961,Unprovoked,AUS,Swimming,M,17,N,14,Unknown Shark
1961,Provoked,USA,Surfing,M,16,N,16,Unknown Shark
1961,Unprovoked,CRO,Swimming,M,19,Y,12,White Shark
1961,Provoked,TAN,Fishing,M,42,N,7,Unknown Shark
1961,Unprovoked,IRN,Diving,M,18,N,10,Unknown Shark
1961,Unprovoked,USA,Wading,M,19,N,8,White Shark
1961,Unprovoked,BER,Fishing,M,22,N,11,Blacktip Shark
1961,Unprovoked,USA,Fishing,M,38,N,17,Unknown Shark
1961,Provoked,USA,Fishing,M,57,N,14,Unknown Shark
1961,Unprovoked,IT,Fishing,M,21,N,14,White Shark
1961,Unprovoked,USA,Fishing,M,23,Y,9,Unknown Shark
1961,Unprovoked,USA,Standing,M,25,N,12,Unknown Shark
1961,Unprovoked,USA,Walking,M,52,N,11,Hammerhead Shark
1961,Unprovoked,USA,Shore Activity ,M,10,N,15,Unknown Shark
1961,Provoked,AUS,Fishing,M,18,N,12,Wobbegong Shark
1961,Unprovoked,MOZ,Swimming,M,37,N,10,Zambesi Shark
1961,Unprovoked,AUS,Fishing,M,40,N,22,Unknown Shark
1961,Unprovoked,MOZ,Swimming,M,38,Y,11,Zambesi Shark
1961,Unprovoked,AUS,Swimming,M,24,N,12,Unknown Shark
1961,Unprovoked,AUS,Fishing,M,21,N,14,White Shark
1961,Unprovoked,FIJI,Swimming,M,18,N,11,Unknown Shark
1961,Unprovoked,AUS,Standing,F,18,N,18,Unknown Shark
1961,Unprovoked,SA,Fishing,M,27,N,12,Unknown Shark
1961,Unprovoked,SA,Swimming,M,14,Y,14,Unknown Shark
1961,Unprovoked,SA,Swimming,M,15,N,14,White Shark
1961,Provoked,AUS,Fishing,M,27,N,10,Wobbegong Shark
1961,Unprovoked,SA,Standing,M,13,N,19,White Shark
1961,Unprovoked,MOZ,Swimming,M,18,N,16,Zambesi Shark
1961,Unprovoked,SA,Standing,M,25,N,15,Unknown Shark
1960,Unprovoked,SA,Swimming,M,25,Y,16,White Shark
1960,Unprovoked,AUS,Fishing,M,33,N,9,Nurse Shark
1960,Unprovoked,AUS,Swimming,M,41,N,14,Unknown Shark
1960,Provoked,AUS,Swimming,M,17,N,15,Unknown Shark
1960,Sea Disaster,USA,Swimming,M,36,N,14,Unknown Shark
1960,Unprovoked,MI,Fishing,M,18,N,12,Unknown Shark
1960,Unprovoked,MI,Fishing,M,18,N,12,Unknown Shark
1960,Unprovoked,USA,Swimming,M,25,N,17,Unknown Shark
1960,Unprovoked,USA,Diving,M,38,N,13,Unknown Shark
1960,Unprovoked,USA,Standing,M,24,N,16,Unknown Shark
1960,Provoked,USA,Messing with Sharks,M,15,N,20,Lemon Shark
1960,Provoked,USA,Fishing,M,41,N,12,Sand Shark
1960,Provoked,USA,Fishing,M,18,N,14,Unknown Shark
1960,Unprovoked,USA,Diving,M,39,N,11,Mako Shark
1960,Unprovoked,PHI,Diving,M,58,Y,10,Unknown Shark
1960,Unprovoked,USA,Swimming,M,24,N,15,Unknown Shark
1960,Unprovoked,PAN,Fishing,M,27,N,8,Unknown Shark
1960,Unprovoked,BER,Diving,M,25,N,15,Unknown Shark
1960,Unprovoked,USA,Swimming,F,16,N,13,White Shark
1960,Unprovoked,SA,Swimming,M,16,N,15,White Shark
1960,Unprovoked,USA,Diving,M,48,N,14,White Shark
1960,Unprovoked,AUS,Surfing,M,17,N,12,White Shark
1960,Unprovoked,AUS,Fishing,M,18,N,12,Whaler Shark
1960,Unprovoked,USA,Swimming,M,42,N,12,Unknown Shark
1960,Unprovoked,GU,Fishing,M,44,N,12,Unknown Shark
1960,Unprovoked,AUS,Fishing,M,30,N,22,Unknown Shark
1960,Unprovoked,USA,Fishing,M,36,N,8,Unknown Shark
1960,Unprovoked,USA,Swimming,M,18,N,2,Unknown Shark
1960,Unprovoked,AUS,Diving,M,13,Y,15,Bull Shark
1960,Boating,AUS,Fishing,M,18,N,9,Unknown Shark
1960,Unprovoked,NIC,Swimming,M,18,N,10,Unknown Shark
1960,Unprovoked,SA,Wading,F,18,N,11,Unknown Shark
1959,Boating,AUS,Paddling,M,18,N,12,Tiger Shark
1959,Unprovoked,AUS,Diving,M,29,Y,6,Unknown Shark
1959,Sea Disaster,PHI,Swimming,M,18,Y,12,Unknown Shark
1959,Boating,NZ,Fishing,M,18,N,14,Mako Shark
1959,Unprovoked,AUS,Surfing,M,19,N,14,Unknown Shark
1959,Unprovoked,AUS,Standing,M,17,N,7,Unknown Shark
1959,Unprovoked,AUS,Surfing,M,19,N,11,Unknown Shark
1959,Unprovoked,USA,Swimming,M,18,N,1,Unknown Shark
1959,Unprovoked,USA,Diving,M,30,N,15,White Shark
1959,Unprovoked,FIJI,Fishing,M,36,N,12,Tiger Shark
1959,Sea Disaster,USA,Surfing,M,30,N,17,Hammerhead Shark
1959,Boating,USA,Sailing,M,18,N,15,White Shark
1959,Unprovoked,PHI,Swimming,M,10,N,4,Unknown Shark
1959,Sea Disaster,PHI,Fishing,M,18,Y,12,Unknown Shark
1959,Unprovoked,JP,Swimming,M,13,Y,14,Blue Shark
1959,Unprovoked,USA,Standing,F,15,N,18,Unknown Shark
1959,Provoked,USA,Fishing,M,18,N,16,White Shark
1959,Unprovoked,USA,Fishing,M,25,N,19,Hammerhead Shark
1959,Unprovoked,JP,Surfing,M,22,Y,13,Blue Shark
1959,Unprovoked,USA,Diving,M,33,Y,17,White Shark
1959,Unprovoked,USA,Swimming,M,18,Y,17,White Shark
1959,Unprovoked,USA,Fishing,M,19,N,10,Tiger Shark
1959,Unprovoked,USA,Swimming,M,13,N,14,Unknown Shark
1959,Unprovoked,SI,Swimming,M,15,Y,17,Unknown Shark
1959,Unprovoked,SA,Swimming,M,14,N,14,Unknown Shark
1959,Unprovoked,AUS,Fishing,M,20,N,22,Nurse Shark
1959,Unprovoked,AUS,Swimming,M,22,Y,16,Unknown Shark
1959,Unprovoked,AUS,Surfing,M,17,N,9,Unknown Shark
1959,Unprovoked,SA,Swimming,M,18,N,16,White Shark
1959,Unprovoked,MOZ,Swimming,M,33,Y,8,Unknown Shark
1958,Unprovoked,USA,Surfing,M,15,Y,13,Tiger Shark
1958,Unprovoked,SAM,Fishing,M,22,Y,11,Tiger Shark
1958,Unprovoked,AUS,Swimming,M,21,Y,15,Unknown Shark
1958,Unprovoked,AND,Swimming,M,32,Y,14,Blue Shark
1958,Unprovoked,BAH,Fishing,M,42,N,10,Unknown Shark
1958,Boating,MEX,Swimming,M,18,N,7,Hammerhead Shark
1958,Unprovoked,CRO,Swimming,F,18,N,18,Unknown Shark
1958,Unprovoked,USA,Swimming,M,12,N,16,Tiger Shark
1958,Unprovoked,USA,Swimming,M,8,N,16,Tiger Shark
1958,Provoked,USA,Diving,M,20,N,14,Nurse Shark
1958,Unprovoked,BAH,Fishing,M,36,N,12,Tiger Shark
1958,Provoked,USA,Wading,M,59,N,17,Nurse Shark
1958,Unprovoked,USA,Walking,M,17,N,17,Tiger Shark
1958,Unprovoked,TW,Diving,M,29,N,17,Mako Shark
1958,Unprovoked,SA,Swimming,F,28,Y,11,Unknown Shark
1958,Unprovoked,SA,Swimming,M,29,Y,13,Unknown Shark
1958,Unprovoked,AUS,Fishing,M,21,N,12,Unknown Shark
1958,Unprovoked,AUS,Surfing,M,14,N,16,Unknown Shark
1958,Unprovoked,SA,Swimming,M,18,Y,7,White Shark
1957,Unprovoked,SA,Standing,F,14,N,12,Unknown Shark
1957,Unprovoked,SA,Diving,M,20,N,10,Unknown Shark
1957,Unprovoked,SA,Swimming,M,23,Y,16,Unknown Shark
1957,Unprovoked,SA,Standing,M,15,Y,16,Unknown Shark
1957,Unprovoked,SA,Surfing,M,16,N,17,Unknown Shark
1957,Unprovoked,SI,Surfing,M,22,Y,17,Unknown Shark
1957,Unprovoked,SI,Surfing,F,28,Y,17,Unknown Shark
1957,Unprovoked,USA,Swimming,M,57,Y,15,White Shark
1957,Unprovoked,AUS,Fishing,M,28,N,12,Unknown Shark
1957,Unprovoked,USA,Swimming,M,25,Y,13,White Shark
1957,Provoked,USA,Standing,M,17,N,11,Unknown Shark
1957,Unprovoked,AUS,Swimming,M,22,N,14,Unknown Shark
1957,Unprovoked,USA,Swimming,M,18,N,15,Unknown Shark
1956,Unprovoked,PNG,Fishing,M,19,Y,13,Tiger Shark
1956,Unprovoked,PNG,Fishing,M,16,Y,12,Unknown Shark
1956,Unprovoked,SEN,Fishing,M,19,N,18,Lemon Shark
1956,Unprovoked,USA,Swimming,M,10,N,16,White Shark
1956,Unprovoked,SA,Fishing,M,23,N,12,Unknown Shark
1956,Provoked,USA,Swimming,M,13,Y,10,Unknown Shark
1956,Unprovoked,USA,Wading,F,38,N,18,Unknown Shark
1956,Unprovoked,AUS,Swimming,M,26,Y,16,Unknown Shark
1956,Unprovoked,AUS,Diving,M,15,Y,11,Unknown Shark
1955,Unprovoked,PNG,Swimming,M,8,N,18,Wobbegong Shark
1955,Unprovoked,USA,Fishing,M,18,N,9,Unknown Shark
1955,Unprovoked,JP,Surfing,M,22,Y,13,Blue Shark
1955,Unprovoked,PNG,Fishing,M,18,N,12,Unknown Shark
1955,Unprovoked,AUS,Surfing,M,22,Y,18,Unknown Shark
1955,Provoked,AUS,Standing,M,25,N,11,Unknown Shark
1955,Unprovoked,USA,Fishing,M,19,N,12,White Shark
1955,Unprovoked,AUS,Swimming,M,25,Y,14,White Shark
1955,Unprovoked,AUS,Swimming,M,13,Y,14,Whaler Shark
1955,Unprovoked,SA,Swimming,M,18,Y,12,Unknown Shark
1955,Unprovoked,MAD,Standing,M,16,Y,15,Unknown Shark
1954,Unprovoked,AUS,Swimming,M,23,Y,11,Unknown Shark
1954,Unprovoked,PNG,Swimming,M,18,Y,13,Unknown Shark
1954,Unprovoked,SA,Swimming,M,16,N,11,Unknown Shark
1954,Unprovoked,USA,Fishing,M,18,N,15,Blacktip Shark
1954,Boating,IT,Fishing,M,18,N,22,Unknown Shark
1954,Unprovoked,CRO,Swimming,M,18,Y,21,Unknown Shark
1954,Unprovoked,AUS,Diving,M,30,N,16,Unknown Shark
1954,Unprovoked,AUS,Swimming,M,23,Y,17,Unknown Shark
1954,Unprovoked,ARG,Swimming,M,18,N,13,White Shark
1954,Unprovoked,PNG,Swimming,M,26,N,12,Unknown Shark
1953,Unprovoked,SA,Swimming,F,18,N,10,Unknown Shark
1953,Unprovoked,AUS,Swimming,M,16,N,12,Unknown Shark
1953,Unprovoked,MEX,Diving,M,19,N,17,Unknown Shark
1953,Unprovoked,USA,Fishing,M,15,Y,9,Unknown Shark
1953,Unprovoked,USA,Swimming,M,18,N,8,Unknown Shark
1953,Unprovoked,USA,Swimming,F,19,N,12,Unknown Shark
1953,Unprovoked,AUS,Fishing,M,25,N,18,Wobbegong Shark
1953,Boating,AUS,Fishing,M,18,N,12,Unknown Shark
1952,Unprovoked,AUS,Fishing,M,25,N,22,Unknown Shark
1952,Unprovoked,USA,Surfing,M,17,Y,14,White Shark
1952,Provoked,IT,Fishing,M,19,Y,2,Unknown Shark
1952,Unprovoked,USA,Fishing,M,18,N,11,Tiger Shark
1952,Boating,AUS,Fishing,M,18,N,10,White Shark
1951,Unprovoked,AUS,Swimming,M,21,Y,16,Unknown Shark
1951,Unprovoked,SA,Swimming,M,23,N,13,White Shark
1951,Unprovoked,SA,Swimming,M,24,N,17,White Shark
1951,Unprovoked,AUS,Swimming,M,42,Y,19,Unknown Shark
1951,Unprovoked,IT,Fishing,M,18,N,22,Unknown Shark
1951,Unprovoked,FP,Fishing,M,39,N,11,Unknown Shark
1951,Unprovoked,MEX,Diving,M,16,N,15,Unknown Shark
1951,Provoked,AUS,Swimming,M,23,N,12,Wobbegong Shark
1951,Unprovoked,SA,Surfing,M,19,N,12,Unknown Shark
1951,Unprovoked,SA,Surfing,M,31,N,12,Unknown Shark
1951,Unprovoked,SA,Swimming,M,19,Y,16,Unknown Shark
1950,Unprovoked,AUS,Swimming,M,20,Y,16,Unknown Shark
1950,Unprovoked,AUS,Surfing,M,21,N,17,White Shark
1950,Unprovoked,USA,Surfing,M,31,N,12,White Shark
1950,Unprovoked,AUS,Fishing,M,25,N,22,Unknown Shark
1950,Provoked,ES,Fishing,M,27,N,8,Unknown Shark
1950,Sea Disaster,USA,Swimming,M,25,Y,9,Unknown Shark
1950,Unprovoked,SA,Swimming,M,27,N,10,Unknown Shark
1950,Unprovoked,SA,Wading,M,18,N,12,Unknown Shark
1950,Unprovoked,SA,Lifesaving drill,M,20,Y,18,Unknown Shark
1950,Unprovoked,SA,Surfing,M,14,Y,14,White Shark
1950,Unprovoked,USA,Fishing,M,18,N,22,Unknown Shark
1950,Unprovoked,PAN,Swimming,M,18,N,13,Unknown Shark
1949,Unprovoked,AUS,Diving,M,36,N,12,Unknown Shark
1949,Unprovoked,AUS,Swimming,M,21,N,13,Unknown Shark
1949,Unprovoked,AUS,Swimming,M,34,Y,13,Unknown Shark
1949,Unprovoked,AUS,Swimming,M,18,N,16,Unknown Shark
1949,Unprovoked,USA,Swimming,M,16,N,15,Unknown Shark
1949,Unprovoked,AUS,Swimming,M,13,Y,13,Unknown Shark
1949,Unprovoked,AUS,Lifesaving exhibition,M,20,Y,15,White Shark
1949,Unprovoked,AUS,Surfing,M,32,N,12,Unknown Shark
